"campaignid","sample","filename","period","periodtime","family","genus","species","comment","maxn","type","longitude","latitude","date","time","time.out","site","location","status","depth","observer","maxn.complete.yyyymmdd","maxn.checker","successful.count","successful.length","left.cam","right.cam","rear.cam","video.notes","raw.hd","con.hd","forward.habitat.image.saved","backward.habitat.image.saved","habitat.classification","length.analyst","length.complete.date.yyyymmdd","notes"
"2019-08-Ningaloo_stereo-BRUVS","7.02","7.02_L372.avi","1","57.12467","Carangidae","Carangoides","gymnostethus",NA,2,"new",113.5533202,-22.7317466,14082019,"08:21:00","09:38:00",7,"Ningaloo Marine Park",NA,"84","Brooke Gibbons",20190919,"Todd ","Yes","",372,371,564,"",1,"1","Yes","Yes","20200304","Charlotte Aston",20200310,""
"2019-08-Ningaloo_stereo-BRUVS","7.02","7.02_L372.avi","1","25.78667","Carangidae","Decapterus","spp",NA,1,"new",113.5533202,-22.7317466,14082019,"08:21:00","09:38:00",7,"Ningaloo Marine Park",NA,"84","Brooke Gibbons",20190919,"Todd ","Yes","",372,371,564,"",1,"1","Yes","Yes","20200304","Charlotte Aston",20200310,""
"2019-08-Ningaloo_stereo-BRUVS","7.02","7.02_L372.avi","1","28.91600","Carangidae","Gnathanodon","speciosus",NA,4,"new",113.5533202,-22.7317466,14082019,"08:21:00","09:38:00",7,"Ningaloo Marine Park",NA,"84","Brooke Gibbons",20190919,"Todd ","Yes","",372,371,564,"",1,"1","Yes","Yes","20200304","Charlotte Aston",20200310,""
"2019-08-Ningaloo_stereo-BRUVS","7.02","7.02_L372.avi","1","35.84600","Gobiidae","Amblyeleotris","sp10",NA,3,"new",113.5533202,-22.7317466,14082019,"08:21:00","09:38:00",7,"Ningaloo Marine Park",NA,"84","Brooke Gibbons",20190919,"Todd ","Yes","",372,371,564,"",1,"1","Yes","Yes","20200304","Charlotte Aston",20200310,""
"2019-08-Ningaloo_stereo-BRUVS","7.02","7.02_L372.avi","1","24.93133","Lethrinidae","Gymnocranius","grandoculis",NA,1,"new",113.5533202,-22.7317466,14082019,"08:21:00","09:38:00",7,"Ningaloo Marine Park",NA,"84","Brooke Gibbons",20190919,"Todd ","Yes","",372,371,564,"",1,"1","Yes","Yes","20200304","Charlotte Aston",20200310,""
"2019-08-Ningaloo_stereo-BRUVS","7.02","7.02_L372.avi","1","52.72067","Lethrinidae","Gymnocranius","griseus",NA,1,"new",113.5533202,-22.7317466,14082019,"08:21:00","09:38:00",7,"Ningaloo Marine Park",NA,"84","Brooke Gibbons",20190919,"Todd ","Yes","",372,371,564,"",1,"1","Yes","Yes","20200304","Charlotte Aston",20200310,""
"2019-08-Ningaloo_stereo-BRUVS","7.02","7.02_L372.avi","1","52.95000","Lethrinidae","Lethrinus","rubrioperculatus",NA,2,"new",113.5533202,-22.7317466,14082019,"08:21:00","09:38:00",7,"Ningaloo Marine Park",NA,"84","Brooke Gibbons",20190919,"Todd ","Yes","",372,371,564,"",1,"1","Yes","Yes","20200304","Charlotte Aston",20200310,""
"2019-08-Ningaloo_stereo-BRUVS","7.02","7.02_L372.avi","1","23.10200","Lutjanidae","Pristipomoides","multidens",NA,1,"new",113.5533202,-22.7317466,14082019,"08:21:00","09:38:00",7,"Ningaloo Marine Park",NA,"84","Brooke Gibbons",20190919,"Todd ","Yes","",372,371,564,"",1,"1","Yes","Yes","20200304","Charlotte Aston",20200310,""
"2019-08-Ningaloo_stereo-BRUVS","7.02","7.02_L372.avi","1","35.83933","Pinguipedidae","Parapercis","sp10",NA,1,"new",113.5533202,-22.7317466,14082019,"08:21:00","09:38:00",7,"Ningaloo Marine Park",NA,"84","Brooke Gibbons",20190919,"Todd ","Yes","",372,371,564,"",1,"1","Yes","Yes","20200304","Charlotte Aston",20200310,""
"2019-08-Ningaloo_stereo-BRUVS","7.02","7.02_L372.avi","1","7.06267","Sparidae","Argyrops","spinifer",NA,2,"new",113.5533202,-22.7317466,14082019,"08:21:00","09:38:00",7,"Ningaloo Marine Park",NA,"84","Brooke Gibbons",20190919,"Todd ","Yes","",372,371,564,"",1,"1","Yes","Yes","20200304","Charlotte Aston",20200310,""
"2019-08-Ningaloo_stereo-BRUVS","7.02","7.02_L372.avi","1","52.77400","Tetraodontidae","Lagocephalus","sceleratus",NA,1,"new",113.5533202,-22.7317466,14082019,"08:21:00","09:38:00",7,"Ningaloo Marine Park",NA,"84","Brooke Gibbons",20190919,"Todd ","Yes","",372,371,564,"",1,"1","Yes","Yes","20200304","Charlotte Aston",20200310,""
"2019-08-Ningaloo_stereo-BRUVS","7.02","7.02_L372.avi","1","48.74667","Veliferidae","Velifer","hypselopterus",NA,1,"new",113.5533202,-22.7317466,14082019,"08:21:00","09:38:00",7,"Ningaloo Marine Park",NA,"84","Brooke Gibbons",20190919,"Todd ","Yes","",372,371,564,"",1,"1","Yes","Yes","20200304","Charlotte Aston",20200310,""
"2019-08-Ningaloo_stereo-BRUVS","7.03","7.03_L375.avi","1","50.37667","Balistidae","Abalistes","filamentosus",NA,1,"new",113.5554582,-22.72507859,14082019,"08:16:00","09:29:00",7,"Ningaloo Marine Park",NA,"82","Charlotte Aston",20190925,"Todd","Yes","",375,376,420,"Big rankin and baby red",1,"1","Yes","Yes","20200304","Charlotte Aston",20191205,""
"2019-08-Ningaloo_stereo-BRUVS","7.03","7.03_L375.avi","1","54.04867","Balistidae","Sufflamen","fraenatum",NA,1,"new",113.5554582,-22.72507859,14082019,"08:16:00","09:29:00",7,"Ningaloo Marine Park",NA,"82","Charlotte Aston",20190925,"Todd","Yes","",375,376,420,"Big rankin and baby red",1,"1","Yes","Yes","20200304","Charlotte Aston",20191205,""
"2019-08-Ningaloo_stereo-BRUVS","7.03","7.03_L375.avi","1","20.34133","Carangidae","Carangoides","chrysophrys",NA,1,"new",113.5554582,-22.72507859,14082019,"08:16:00","09:29:00",7,"Ningaloo Marine Park",NA,"82","Charlotte Aston",20190925,"Todd","Yes","",375,376,420,"Big rankin and baby red",1,"1","Yes","Yes","20200304","Charlotte Aston",20191205,""
"2019-08-Ningaloo_stereo-BRUVS","7.03","7.03_L375.avi","1","52.69200","Carangidae","Carangoides","fulvoguttatus",NA,1,"new",113.5554582,-22.72507859,14082019,"08:16:00","09:29:00",7,"Ningaloo Marine Park",NA,"82","Charlotte Aston",20190925,"Todd","Yes","",375,376,420,"Big rankin and baby red",1,"1","Yes","Yes","20200304","Charlotte Aston",20191205,""
"2019-08-Ningaloo_stereo-BRUVS","7.03","7.03_L375.avi","1","13.72333","Carangidae","Carangoides","gymnostethus",NA,5,"new",113.5554582,-22.72507859,14082019,"08:16:00","09:29:00",7,"Ningaloo Marine Park",NA,"82","Charlotte Aston",20190925,"Todd","Yes","",375,376,420,"Big rankin and baby red",1,"1","Yes","Yes","20200304","Charlotte Aston",20191205,""
"2019-08-Ningaloo_stereo-BRUVS","7.03","7.03_L375.avi","1","33.15400","Carangidae","Decapterus","spp",NA,28,"new",113.5554582,-22.72507859,14082019,"08:16:00","09:29:00",7,"Ningaloo Marine Park",NA,"82","Charlotte Aston",20190925,"Todd","Yes","",375,376,420,"Big rankin and baby red",1,"1","Yes","Yes","20200304","Charlotte Aston",20191205,""
"2019-08-Ningaloo_stereo-BRUVS","7.03","7.03_L375.avi","1","38.64133","Carcharhinidae","Carcharhinus","albimarginatus",NA,1,"new",113.5554582,-22.72507859,14082019,"08:16:00","09:29:00",7,"Ningaloo Marine Park",NA,"82","Charlotte Aston",20190925,"Todd","Yes","",375,376,420,"Big rankin and baby red",1,"1","Yes","Yes","20200304","Charlotte Aston",20191205,""
"2019-08-Ningaloo_stereo-BRUVS","7.03","7.03_L375.avi","1","26.16333","Lethrinidae","Gymnocranius","euanus",NA,1,"new",113.5554582,-22.72507859,14082019,"08:16:00","09:29:00",7,"Ningaloo Marine Park",NA,"82","Charlotte Aston",20190925,"Todd","Yes","",375,376,420,"Big rankin and baby red",1,"1","Yes","Yes","20200304","Charlotte Aston",20191205,""
"2019-08-Ningaloo_stereo-BRUVS","7.03","7.03_L375.avi","1","46.21933","Lethrinidae","Gymnocranius","grandoculis",NA,2,"new",113.5554582,-22.72507859,14082019,"08:16:00","09:29:00",7,"Ningaloo Marine Park",NA,"82","Charlotte Aston",20190925,"Todd","Yes","",375,376,420,"Big rankin and baby red",1,"1","Yes","Yes","20200304","Charlotte Aston",20191205,""
"2019-08-Ningaloo_stereo-BRUVS","7.03","7.03_L375.avi","1","3.96800","Lethrinidae","Gymnocranius","griseus",NA,1,"new",113.5554582,-22.72507859,14082019,"08:16:00","09:29:00",7,"Ningaloo Marine Park",NA,"82","Charlotte Aston",20190925,"Todd","Yes","",375,376,420,"Big rankin and baby red",1,"1","Yes","Yes","20200304","Charlotte Aston",20191205,""
"2019-08-Ningaloo_stereo-BRUVS","7.03","7.03_L375.avi","1","35.53133","Lethrinidae","Lethrinus","nebulosus",NA,3,"new",113.5554582,-22.72507859,14082019,"08:16:00","09:29:00",7,"Ningaloo Marine Park",NA,"82","Charlotte Aston",20190925,"Todd","Yes","",375,376,420,"Big rankin and baby red",1,"1","Yes","Yes","20200304","Charlotte Aston",20191205,""
"2019-08-Ningaloo_stereo-BRUVS","7.03","7.03_L375.avi","1","46.80000","Lethrinidae","Lethrinus","rubrioperculatus",NA,3,"new",113.5554582,-22.72507859,14082019,"08:16:00","09:29:00",7,"Ningaloo Marine Park",NA,"82","Charlotte Aston",20190925,"Todd","Yes","",375,376,420,"Big rankin and baby red",1,"1","Yes","Yes","20200304","Charlotte Aston",20191205,""
"2019-08-Ningaloo_stereo-BRUVS","7.03","7.03_L375.avi","1","53.74933","Lutjanidae","Lutjanus","sebae",NA,2,"new",113.5554582,-22.72507859,14082019,"08:16:00","09:29:00",7,"Ningaloo Marine Park",NA,"82","Charlotte Aston",20190925,"Todd","Yes","",375,376,420,"Big rankin and baby red",1,"1","Yes","Yes","20200304","Charlotte Aston",20191205,""
"2019-08-Ningaloo_stereo-BRUVS","7.03","7.03_L375.avi","1","46.07933","Lutjanidae","Pristipomoides","typus",NA,1,"new",113.5554582,-22.72507859,14082019,"08:16:00","09:29:00",7,"Ningaloo Marine Park",NA,"82","Charlotte Aston",20190925,"Todd","Yes","",375,376,420,"Big rankin and baby red",1,"1","Yes","Yes","20200304","Charlotte Aston",20191205,""
"2019-08-Ningaloo_stereo-BRUVS","7.03","7.03_L375.avi","1","1.34600","Pinguipedidae","Parapercis","nebulosa",NA,1,"new",113.5554582,-22.72507859,14082019,"08:16:00","09:29:00",7,"Ningaloo Marine Park",NA,"82","Charlotte Aston",20190925,"Todd","Yes","",375,376,420,"Big rankin and baby red",1,"1","Yes","Yes","20200304","Charlotte Aston",20191205,""
"2019-08-Ningaloo_stereo-BRUVS","7.03","7.03_L375.avi","1","19.29267","Serranidae","Epinephelus","multinotatus",NA,1,"new",113.5554582,-22.72507859,14082019,"08:16:00","09:29:00",7,"Ningaloo Marine Park",NA,"82","Charlotte Aston",20190925,"Todd","Yes","",375,376,420,"Big rankin and baby red",1,"1","Yes","Yes","20200304","Charlotte Aston",20191205,""
"2019-08-Ningaloo_stereo-BRUVS","7.04","7.04_L367.avi","1","8.41467","Carangidae","Carangoides","chrysophrys",NA,4,"new",113.5630603,-22.72760784,14082019,"08:13:00","09:22:00",7,"Ningaloo Marine Park",NA,"75","Brooke Gibbons",20190920,"Todd","Yes","",367,368,440,"",1,"1","Yes","Yes","20200304","Charlotte Aston",20200311,""
"2019-08-Ningaloo_stereo-BRUVS","7.04","7.04_L367.avi","1","16.72800","Carangidae","Carangoides","gymnostethus",NA,2,"new",113.5630603,-22.72760784,14082019,"08:13:00","09:22:00",7,"Ningaloo Marine Park",NA,"75","Brooke Gibbons",20190920,"Todd","Yes","",367,368,440,"",1,"1","Yes","Yes","20200304","Charlotte Aston",20200311,""
"2019-08-Ningaloo_stereo-BRUVS","7.04","7.04_L367.avi","1","54.14867","Carangidae","Decapterus","spp",NA,2,"new",113.5630603,-22.72760784,14082019,"08:13:00","09:22:00",7,"Ningaloo Marine Park",NA,"75","Brooke Gibbons",20190920,"Todd","Yes","",367,368,440,"",1,"1","Yes","Yes","20200304","Charlotte Aston",20200311,""
"2019-08-Ningaloo_stereo-BRUVS","7.04","7.04_L367.avi","1","3.74133","Carcharhinidae","Carcharhinus","plumbeus",NA,1,"new",113.5630603,-22.72760784,14082019,"08:13:00","09:22:00",7,"Ningaloo Marine Park",NA,"75","Brooke Gibbons",20190920,"Todd","Yes","",367,368,440,"",1,"1","Yes","Yes","20200304","Charlotte Aston",20200311,""
"2019-08-Ningaloo_stereo-BRUVS","7.04","7.04_L367.avi","1","55.91533","Lethrinidae","Gymnocranius","euanus",NA,1,"new",113.5630603,-22.72760784,14082019,"08:13:00","09:22:00",7,"Ningaloo Marine Park",NA,"75","Brooke Gibbons",20190920,"Todd","Yes","",367,368,440,"",1,"1","Yes","Yes","20200304","Charlotte Aston",20200311,""
"2019-08-Ningaloo_stereo-BRUVS","7.04","7.04_L367.avi","1","57.00667","Lethrinidae","Gymnocranius","grandoculis",NA,4,"new",113.5630603,-22.72760784,14082019,"08:13:00","09:22:00",7,"Ningaloo Marine Park",NA,"75","Brooke Gibbons",20190920,"Todd","Yes","",367,368,440,"",1,"1","Yes","Yes","20200304","Charlotte Aston",20200311,""
"2019-08-Ningaloo_stereo-BRUVS","7.04","7.04_L367.avi","1","50.85200","Lethrinidae","Lethrinus","rubrioperculatus",NA,2,"new",113.5630603,-22.72760784,14082019,"08:13:00","09:22:00",7,"Ningaloo Marine Park",NA,"75","Brooke Gibbons",20190920,"Todd","Yes","",367,368,440,"",1,"1","Yes","Yes","20200304","Charlotte Aston",20200311,""
"2019-08-Ningaloo_stereo-BRUVS","7.04","7.04_L367.avi","1","20.55600","Lutjanidae","Lutjanus","sebae",NA,1,"new",113.5630603,-22.72760784,14082019,"08:13:00","09:22:00",7,"Ningaloo Marine Park",NA,"75","Brooke Gibbons",20190920,"Todd","Yes","",367,368,440,"",1,"1","Yes","Yes","20200304","Charlotte Aston",20200311,""
"2019-08-Ningaloo_stereo-BRUVS","7.05","7.05_L369.avi","1","11.01267","Balistidae","Abalistes","filamentosus",NA,1,"new",113.5732756,-22.72875749,14082019,"08:08:00","09:15:00",7,"Ningaloo Marine Park",NA,"72","Brooke Gibbons",20190923,"Todd","Yes","",369,370,422,"",1,"1","Yes","Yes","20200304","Charlotte Aston",20200311,""
"2019-08-Ningaloo_stereo-BRUVS","7.05","7.05_L369.avi","1","47.44933","Balistidae","Abalistes","stellatus",NA,1,"new",113.5732756,-22.72875749,14082019,"08:08:00","09:15:00",7,"Ningaloo Marine Park",NA,"72","Brooke Gibbons",20190923,"Todd","Yes","",369,370,422,"",1,"1","Yes","Yes","20200304","Charlotte Aston",20200311,""
"2019-08-Ningaloo_stereo-BRUVS","7.05","7.05_L369.avi","1","44.68667","Carangidae","Carangoides","chrysophrys",NA,6,"new",113.5732756,-22.72875749,14082019,"08:08:00","09:15:00",7,"Ningaloo Marine Park",NA,"72","Brooke Gibbons",20190923,"Todd","Yes","",369,370,422,"",1,"1","Yes","Yes","20200304","Charlotte Aston",20200311,""
"2019-08-Ningaloo_stereo-BRUVS","7.05","7.05_L369.avi","1","24.35600","Carangidae","Carangoides","fulvoguttatus",NA,1,"new",113.5732756,-22.72875749,14082019,"08:08:00","09:15:00",7,"Ningaloo Marine Park",NA,"72","Brooke Gibbons",20190923,"Todd","Yes","",369,370,422,"",1,"1","Yes","Yes","20200304","Charlotte Aston",20200311,""
"2019-08-Ningaloo_stereo-BRUVS","7.05","7.05_L369.avi","1","54.43800","Carangidae","Carangoides","gymnostethus",NA,4,"new",113.5732756,-22.72875749,14082019,"08:08:00","09:15:00",7,"Ningaloo Marine Park",NA,"72","Brooke Gibbons",20190923,"Todd","Yes","",369,370,422,"",1,"1","Yes","Yes","20200304","Charlotte Aston",20200311,""
"2019-08-Ningaloo_stereo-BRUVS","7.05","7.05_L369.avi","1","56.06067","Carangidae","Decapterus","spp",NA,25,"new",113.5732756,-22.72875749,14082019,"08:08:00","09:15:00",7,"Ningaloo Marine Park",NA,"72","Brooke Gibbons",20190923,"Todd","Yes","",369,370,422,"",1,"1","Yes","Yes","20200304","Charlotte Aston",20200311,""
"2019-08-Ningaloo_stereo-BRUVS","7.05","7.05_L369.avi","1","44.91000","Carangidae","Gnathanodon","speciosus",NA,1,"new",113.5732756,-22.72875749,14082019,"08:08:00","09:15:00",7,"Ningaloo Marine Park",NA,"72","Brooke Gibbons",20190923,"Todd","Yes","",369,370,422,"",1,"1","Yes","Yes","20200304","Charlotte Aston",20200311,""
"2019-08-Ningaloo_stereo-BRUVS","7.05","7.05_L369.avi","1","42.60800","Lethrinidae","Gymnocranius","griseus",NA,1,"new",113.5732756,-22.72875749,14082019,"08:08:00","09:15:00",7,"Ningaloo Marine Park",NA,"72","Brooke Gibbons",20190923,"Todd","Yes","",369,370,422,"",1,"1","Yes","Yes","20200304","Charlotte Aston",20200311,""
"2019-08-Ningaloo_stereo-BRUVS","7.05","7.05_L369.avi","1","29.33800","Nemipteridae","Nemipterus","spp",NA,3,"new",113.5732756,-22.72875749,14082019,"08:08:00","09:15:00",7,"Ningaloo Marine Park",NA,"72","Brooke Gibbons",20190923,"Todd","Yes","",369,370,422,"",1,"1","Yes","Yes","20200304","Charlotte Aston",20200311,""
"2019-08-Ningaloo_stereo-BRUVS","7.05","7.05_L369.avi","1","40.34933","Synodontidae","Saurida","undosquamis",NA,1,"new",113.5732756,-22.72875749,14082019,"08:08:00","09:15:00",7,"Ningaloo Marine Park",NA,"72","Brooke Gibbons",20190923,"Todd","Yes","",369,370,422,"",1,"1","Yes","Yes","20200304","Charlotte Aston",20200311,""
"2019-08-Ningaloo_stereo-BRUVS","7.05","7.05_L369.avi","1","3.91933","Tetraodontidae","Canthigaster","rivulata",NA,1,"new",113.5732756,-22.72875749,14082019,"08:08:00","09:15:00",7,"Ningaloo Marine Park",NA,"72","Brooke Gibbons",20190923,"Todd","Yes","",369,370,422,"",1,"1","Yes","Yes","20200304","Charlotte Aston",20200311,""
"2019-08-Ningaloo_stereo-BRUVS","7.05","7.05_L369.avi","1","48.32067","Tetraodontidae","Lagocephalus","sceleratus",NA,7,"new",113.5732756,-22.72875749,14082019,"08:08:00","09:15:00",7,"Ningaloo Marine Park",NA,"72","Brooke Gibbons",20190923,"Todd","Yes","",369,370,422,"",1,"1","Yes","Yes","20200304","Charlotte Aston",20200311,""
"2019-08-Ningaloo_stereo-BRUVS","7.08","7.08_L373.avi","1","13.53733","Balistidae","Abalistes","filamentosus",NA,2,"new",113.5756513,-22.73059695,14082019,"08:03:00","09:06:00",7,"Ningaloo Marine Park",NA,"72","Charlotte Aston",20190925,"Todd","Yes","",373,374,439,"Whale breaches at start 2:13. Backwards video instead of pictures",1,"1","Yes","Yes","20200304","Charlotte Aston",20191205,""
"2019-08-Ningaloo_stereo-BRUVS","7.08","7.08_L373.avi","1","24.76667","Carangidae","Carangoides","chrysophrys",NA,1,"new",113.5756513,-22.73059695,14082019,"08:03:00","09:06:00",7,"Ningaloo Marine Park",NA,"72","Charlotte Aston",20190925,"Todd","Yes","",373,374,439,"Whale breaches at start 2:13. Backwards video instead of pictures",1,"1","Yes","Yes","20200304","Charlotte Aston",20191205,""
"2019-08-Ningaloo_stereo-BRUVS","7.08","7.08_L373.avi","1","54.98200","Carangidae","Carangoides","fulvoguttatus",NA,2,"new",113.5756513,-22.73059695,14082019,"08:03:00","09:06:00",7,"Ningaloo Marine Park",NA,"72","Charlotte Aston",20190925,"Todd","Yes","",373,374,439,"Whale breaches at start 2:13. Backwards video instead of pictures",1,"1","Yes","Yes","20200304","Charlotte Aston",20191205,""
"2019-08-Ningaloo_stereo-BRUVS","7.08","7.08_L373.avi","1","3.61600","Carangidae","Carangoides","gymnostethus",NA,3,"new",113.5756513,-22.73059695,14082019,"08:03:00","09:06:00",7,"Ningaloo Marine Park",NA,"72","Charlotte Aston",20190925,"Todd","Yes","",373,374,439,"Whale breaches at start 2:13. Backwards video instead of pictures",1,"1","Yes","Yes","20200304","Charlotte Aston",20191205,""
"2019-08-Ningaloo_stereo-BRUVS","7.08","7.08_L373.avi","1","12.85067","Carangidae","Decapterus","spp",NA,40,"new",113.5756513,-22.73059695,14082019,"08:03:00","09:06:00",7,"Ningaloo Marine Park",NA,"72","Charlotte Aston",20190925,"Todd","Yes","",373,374,439,"Whale breaches at start 2:13. Backwards video instead of pictures",1,"1","Yes","Yes","20200304","Charlotte Aston",20191205,""
"2019-08-Ningaloo_stereo-BRUVS","7.08","7.08_L373.avi","1","15.58000","Carangidae","Gnathanodon","speciosus",NA,1,"new",113.5756513,-22.73059695,14082019,"08:03:00","09:06:00",7,"Ningaloo Marine Park",NA,"72","Charlotte Aston",20190925,"Todd","Yes","",373,374,439,"Whale breaches at start 2:13. Backwards video instead of pictures",1,"1","Yes","Yes","20200304","Charlotte Aston",20191205,""
"2019-08-Ningaloo_stereo-BRUVS","7.08","7.08_L373.avi","1","4.80800","Nemipteridae","Nemipterus","spp",NA,2,"new",113.5756513,-22.73059695,14082019,"08:03:00","09:06:00",7,"Ningaloo Marine Park",NA,"72","Charlotte Aston",20190925,"Todd","Yes","",373,374,439,"Whale breaches at start 2:13. Backwards video instead of pictures",1,"1","Yes","Yes","20200304","Charlotte Aston",20191205,""
"2019-08-Ningaloo_stereo-BRUVS","7.08","7.08_L373.avi","1","21.28200","Synodontidae","Saurida","undosquamis",NA,1,"new",113.5756513,-22.73059695,14082019,"08:03:00","09:06:00",7,"Ningaloo Marine Park",NA,"72","Charlotte Aston",20190925,"Todd","Yes","",373,374,439,"Whale breaches at start 2:13. Backwards video instead of pictures",1,"1","Yes","Yes","20200304","Charlotte Aston",20191205,""
"2019-08-Ningaloo_stereo-BRUVS","7.08","7.08_L373.avi","1","22.46533","Tetraodontidae","Lagocephalus","sceleratus",NA,7,"new",113.5756513,-22.73059695,14082019,"08:03:00","09:06:00",7,"Ningaloo Marine Park",NA,"72","Charlotte Aston",20190925,"Todd","Yes","",373,374,439,"Whale breaches at start 2:13. Backwards video instead of pictures",1,"1","Yes","Yes","20200304","Charlotte Aston",20191205,""
"2019-08-Ningaloo_stereo-BRUVS","8.01","8.01_L378.avi","1","9.68867","Carangidae","Carangoides","chrysophrys",NA,1,"new",113.5497567,-22.71266228,14082019,"10:00:00","11:02:00",8,"Ningaloo Marine Park",NA,"87","Charlotte Aston",20190925,"Todd","Yes","",378,377,423,"",1,"1","Yes","Yes","20200304","Charlotte Aston",20191205,""
"2019-08-Ningaloo_stereo-BRUVS","8.01","8.01_L378.avi","1","20.45333","Labridae","Bodianus","solatus",NA,1,"new",113.5497567,-22.71266228,14082019,"10:00:00","11:02:00",8,"Ningaloo Marine Park",NA,"87","Charlotte Aston",20190925,"Todd","Yes","",378,377,423,"",1,"1","Yes","Yes","20200304","Charlotte Aston",20191205,""
"2019-08-Ningaloo_stereo-BRUVS","8.01","8.01_L378.avi","1","11.14867","Lethrinidae","Gymnocranius","euanus",NA,3,"new",113.5497567,-22.71266228,14082019,"10:00:00","11:02:00",8,"Ningaloo Marine Park",NA,"87","Charlotte Aston",20190925,"Todd","Yes","",378,377,423,"",1,"1","Yes","Yes","20200304","Charlotte Aston",20191205,""
"2019-08-Ningaloo_stereo-BRUVS","8.01","8.01_L378.avi","1","32.08667","Lethrinidae","Gymnocranius","grandoculis",NA,7,"new",113.5497567,-22.71266228,14082019,"10:00:00","11:02:00",8,"Ningaloo Marine Park",NA,"87","Charlotte Aston",20190925,"Todd","Yes","",378,377,423,"",1,"1","Yes","Yes","20200304","Charlotte Aston",20191205,""
"2019-08-Ningaloo_stereo-BRUVS","8.01","8.01_L378.avi","1","20.61800","Lethrinidae","Gymnocranius","griseus",NA,1,"new",113.5497567,-22.71266228,14082019,"10:00:00","11:02:00",8,"Ningaloo Marine Park",NA,"87","Charlotte Aston",20190925,"Todd","Yes","",378,377,423,"",1,"1","Yes","Yes","20200304","Charlotte Aston",20191205,""
"2019-08-Ningaloo_stereo-BRUVS","8.01","8.01_L378.avi","1","13.93800","Lethrinidae","Lethrinus","miniatus",NA,3,"new",113.5497567,-22.71266228,14082019,"10:00:00","11:02:00",8,"Ningaloo Marine Park",NA,"87","Charlotte Aston",20190925,"Todd","Yes","",378,377,423,"",1,"1","Yes","Yes","20200304","Charlotte Aston",20191205,""
"2019-08-Ningaloo_stereo-BRUVS","8.01","8.01_L378.avi","1","14.57067","Lethrinidae","Lethrinus","rubrioperculatus",NA,3,"new",113.5497567,-22.71266228,14082019,"10:00:00","11:02:00",8,"Ningaloo Marine Park",NA,"87","Charlotte Aston",20190925,"Todd","Yes","",378,377,423,"",1,"1","Yes","Yes","20200304","Charlotte Aston",20191205,""
"2019-08-Ningaloo_stereo-BRUVS","8.01","8.01_L378.avi","1","10.72800","Lutjanidae","Pristipomoides","multidens",NA,1,"new",113.5497567,-22.71266228,14082019,"10:00:00","11:02:00",8,"Ningaloo Marine Park",NA,"87","Charlotte Aston",20190925,"Todd","Yes","",378,377,423,"",1,"1","Yes","Yes","20200304","Charlotte Aston",20191205,""
"2019-08-Ningaloo_stereo-BRUVS","8.01","8.01_L378.avi","1","2.86800","Mullidae","Parupeneus","heptacanthus",NA,4,"new",113.5497567,-22.71266228,14082019,"10:00:00","11:02:00",8,"Ningaloo Marine Park",NA,"87","Charlotte Aston",20190925,"Todd","Yes","",378,377,423,"",1,"1","Yes","Yes","20200304","Charlotte Aston",20191205,""
"2019-08-Ningaloo_stereo-BRUVS","8.01","8.01_L378.avi","1","19.88133","Serranidae","Epinephelus","areolatus",NA,3,"new",113.5497567,-22.71266228,14082019,"10:00:00","11:02:00",8,"Ningaloo Marine Park",NA,"87","Charlotte Aston",20190925,"Todd","Yes","",378,377,423,"",1,"1","Yes","Yes","20200304","Charlotte Aston",20191205,""
"2019-08-Ningaloo_stereo-BRUVS","8.02","8.02_L372.avi","1","10.07467","Balistidae","Pseudobalistes","flavimarginatus",NA,1,"new",113.5559334,-22.70277523,14082019,"10:06:00","11:12:00",8,"Ningaloo Marine Park",NA,"76","Charlotte Aston",20190926,"Todd - Go back for lamark+others for pictures","Yes","",372,371,564,"Great habitat, massive grouper - good for cool clips, tiger on backwards photo",1,"1","Yes","Yes","20200304","Charlotte Aston",20191205,"Measurements accepted with high RMS. Sea fan covering right camera so very few actually measurements"
"2019-08-Ningaloo_stereo-BRUVS","8.02","8.02_L372.avi","1","45.31067","Balistidae","Sufflamen","fraenatum",NA,1,"new",113.5559334,-22.70277523,14082019,"10:06:00","11:12:00",8,"Ningaloo Marine Park",NA,"76","Charlotte Aston",20190926,"Todd - Go back for lamark+others for pictures","Yes","",372,371,564,"Great habitat, massive grouper - good for cool clips, tiger on backwards photo",1,"1","Yes","Yes","20200304","Charlotte Aston",20191205,"Measurements accepted with high RMS. Sea fan covering right camera so very few actually measurements"
"2019-08-Ningaloo_stereo-BRUVS","8.02","8.02_L372.avi","1","2.14800","Caesionidae","Caesio","teres",NA,22,"new",113.5559334,-22.70277523,14082019,"10:06:00","11:12:00",8,"Ningaloo Marine Park",NA,"76","Charlotte Aston",20190926,"Todd - Go back for lamark+others for pictures","Yes","",372,371,564,"Great habitat, massive grouper - good for cool clips, tiger on backwards photo",1,"1","Yes","Yes","20200304","Charlotte Aston",20191205,"Measurements accepted with high RMS. Sea fan covering right camera so very few actually measurements"
